_seq,step,global_seqlen/min,global_seqlen/max,global_seqlen/minmax_diff,global_seqlen/balanced_min,global_seqlen/balanced_max,global_seqlen/mean,actor/entropy,actor/pg_loss,actor/pg_clipfrac,actor/ppo_kl,actor/pg_clipfrac_lower,actor/grad_norm,perf/mfu/actor,perf/max_memory_allocated_gb,perf/max_memory_reserved_gb,perf/cpu_memory_used_gb,actor/lr,training/global_step,training/epoch,critic/score/mean,critic/score/max,critic/score/min,critic/rewards/mean,critic/rewards/max,critic/rewards/min,critic/advantages/mean,critic/advantages/max,critic/advantages/min,critic/returns/mean,critic/returns/max,critic/returns/min,response_length/mean,response_length/max,response_length/min,response_length/clip_ratio,response_length_non_aborted/mean,response_length_non_aborted/max,response_length_non_aborted/min,response_length_non_aborted/clip_ratio,response/aborted_ratio,prompt_length/mean,prompt_length/max,prompt_length/min,prompt_length/clip_ratio,timing_s/start_profile,timing_s/generate_sequences,timing_s/generation_timing/max,timing_s/generation_timing/min,timing_s/generation_timing/topk_ratio,timing_s/gen,timing_s/reward,timing_s/old_log_prob,timing_s/adv,timing_s/update_actor,timing_s/dump_rollout_generations,timing_s/step,timing_s/stop_profile,timing_per_token_ms/update_actor,timing_per_token_ms/adv,timing_per_token_ms/gen,perf/total_num_tokens,perf/time_per_step,perf/throughput,timing_s/save_checkpoint
30,30,3517.0,6410.0,2893.0,4145.0,5119.0,4580.5,0.20972983539104462,3.464100882411003e-05,0.004785074201208772,0.00022443055411258683,0.0,2.04296875,0.028921113341562544,24.332934379577637,28.275390625,143.13612461090088,1e-06,30.0,0.0,4.09375,10.0,-10.0,4.09375,10.0,-10.0,-0.049456916749477386,0.7071067094802856,-0.7071067094802856,-0.049456916749477386,0.7071067094802856,-0.7071067094802856,718.0,2048.0,339.0,0.0625,718.0,2048.0,339.0,0.0625,0.0,427.125,841.0,288.0,0.0,7.257796823978424e-05,20.439844131469727,33.62043762207031,8.749665260314941,0.125,39.9217715729028,92.18336499668658,6.52878350764513,0.007049864158034325,51.068963907659054,0.08506960794329643,189.804492700845,9.644404053688049e-05,1.3936514547445435,0.0001923879532265671,1.737542286425087,36644.0,189.804492700845,24.132726969848,60.17675460316241
31,31,3594.0,7520.0,3926.0,4630.0,5340.0,5230.5,0.21037881076335907,5.185417830944061e-05,0.0036577504924935056,-0.0005977518538031745,0.0,1.884765625,0.03306950335263242,24.332934379577637,28.275390625,146.8019905090332,1e-06,31.0,0.0,2.96875,10.0,-10.0,2.96875,10.0,-10.0,-0.13275094330310822,0.7071067094802856,-0.7071067094802856,-0.13275094330310822,0.7071067094802856,-0.7071067094802856,901.6875,2048.0,309.0,0.21875,901.6875,2048.0,309.0,0.21875,0.0,405.9375,583.0,238.0,0.0,6.110593676567078e-05,28.149415969848633,34.829986572265625,11.649218559265137,0.125,41.701942486688495,91.28578412160277,6.607017897069454,0.007125986739993095,51.906455198302865,0.14308041892945766,191.65917286649346,6.104074418544769e-05,1.2404754611964168,0.0001702988896853335,1.4452742249493482,41844.0,191.65917286649346,27.29063222892795,
32,32,3850.0,6152.0,2302.0,5042.0,5139.0,5114.5,0.20436152815818787,2.995133399963379e-05,0.003989740271208575,-6.70892427194758e-05,0.0,1.58984375,0.032183871495809764,24.332934379577637,28.275390625,143.2080192565918,1e-06,32.0,0.0,5.828125,10.0,-7.5,5.828125,10.0,-7.5,0.00897444598376751,0.7071067094802856,-0.7071067094802856,0.00897444598376751,0.7071067094802856,-0.7071067094802856,908.5625,2048.0,336.0,0.0625,908.5625,2048.0,336.0,0.0625,0.0,370.0625,459.0,301.0,0.0,5.9213489294052124e-05,26.650564193725586,34.09824752807617,13.73128604888916,0.125,40.70497779548168,63.42038092948496,6.63442306779325,0.017446044832468033,51.78262452036142,0.0792203526943922,162.64729331992567,5.839020013809204e-05,1.2655837452429715,0.0004263868616792461,1.400047389264693,40916.0,162.64729331992567,31.445343452102996,
33,33,3645.0,7366.0,3721.0,4245.0,5231.0,4634.625,0.20785070955753326,0.0001707766205072403,0.004100755639228737,8.82127051227144e-06,0.0,2.41015625,0.02948453887969059,24.332934379577637,28.275390625,143.11529397964478,1e-06,33.0,0.0,5.1875,10.0,-10.0,5.1875,10.0,-10.0,0.04408622533082962,0.7071067094802856,-0.7071067094802856,0.04408622533082962,0.7071067094802856,-0.7071067094802856,729.78125,2048.0,342.0,0.0625,729.78125,2048.0,342.0,0.0625,0.0,428.875,619.0,329.0,0.0,8.791126310825348e-05,17.92548370361328,34.553741455078125,9.528145790100098,0.125,40.84679852426052,63.303395349532366,6.471744222566485,0.0035202819854021072,50.65112846530974,0.07574811577796936,161.36079648509622,5.0349161028862e-05,1.3661064397149105,9.494516776983324e-05,1.7491028357924259,37077.0,161.36079648509622,28.722125206094084,
34,34,3130.0,5757.0,2627.0,4433.0,4764.0,4607.125,0.20170071721076965,0.00016522081568837166,0.0045996000208106125,-3.757841481544233e-06,0.0,2.166015625,0.029182617541973356,24.332934379577637,28.275390625,143.17173099517822,1e-06,34.0,0.0,5.984375,10.0,-6.0,5.984375,10.0,-6.0,0.03203509375452995,0.7071067094802856,-0.7071067094802856,0.03203509375452995,0.7071067094802856,-0.7071067094802856,804.28125,2048.0,366.0,0.03125,804.28125,2048.0,366.0,0.03125,0.0,347.5,495.0,251.0,0.0,7.170252501964569e-05,23.41527557373047,33.35721206665039,8.347661972045898,0.125,40.42944942601025,81.5677090510726,6.52601608261466,0.0060772765427827835,51.08523216471076,0.09290778823196888,179.71266686171293,5.121156573295593e-05,1.3860388030689086,0.00016488798716072343,1.5708687658239209,36857.0,179.71266686171293,25.63606161131166,
35,35,3213.0,5899.0,2686.0,4078.0,4884.0,4433.625,0.20124545693397522,0.0001353863626718521,0.0037951114609313663,-1.353924258751249e-05,0.0,2.146484375,0.028273298167410397,24.332934379577637,28.275390625,143.1766438484192,1e-06,35.0,0.0,5.015625,10.0,-10.0,5.015625,10.0,-10.0,-0.01613226719200611,0.7071067094802856,-0.7071067094802856,-0.01613226719200611,0.7071067094802856,-0.7071067094802856,708.15625,2048.0,281.0,0.0625,708.15625,2048.0,281.0,0.0625,0.0,400.25,708.0,251.0,0.0,7.257610559463501e-05,21.79385757446289,33.223995208740234,7.565029621124268,0.125,39.59489641524851,69.04340470395982,6.5215944312512875,0.003946792334318161,50.57901595905423,0.0706201009452343,165.82035904750228,7.424876093864441e-05,1.4260062578323107,0.00011127441806417325,1.7472704829993606,35469.0,165.82035904750228,26.737518996264548,84.38157257437706
36,36,3877.0,5808.0,1931.0,4170.0,5116.0,4712.625,0.1928597092628479,0.0001316429115831852,0.0034679739219427574,-8.971401149437952e-05,3.34582437062636e-05,1.98046875,0.029562771151133975,24.332934379577637,28.275390625,146.8311309814453,1e-06,36.0,0.0,5.046875,9.0,-10.0,5.046875,9.0,-10.0,-0.16165688633918762,0.7071067094802856,-0.7071067094802856,-0.16165688633918762,0.7071067094802856,-0.7071067094802856,757.40625,2048.0,240.0,0.125,757.40625,2048.0,240.0,0.125,0.0,420.75,644.0,291.0,0.0,7.69682228565216e-05,22.562597274780273,33.46931457519531,10.250382423400879,0.125,40.27301570773125,82.74739362113178,6.683333849534392,0.007809607312083244,51.595563285052776,0.10865483619272709,181.42254629731178,7.10170716047287e-05,1.3685462795430565,0.00020714589300239368,1.6616336884817118,37701.0,181.42254629731178,25.97596107088609,
37,37,4009.0,7450.0,3441.0,4924.0,5472.0,5202.625,0.21312785148620605,0.00013976963236927986,0.004480631362639542,-0.0002510599616698528,0.0,1.978515625,0.03296478812907439,24.332934379577637,28.275390625,143.224365234375,1e-06,37.0,0.0,4.90625,10.0,-10.0,4.90625,10.0,-10.0,-0.1505632847547531,0.7071067690849304,-0.7071067690849304,-0.1505632847547531,0.7071067690849304,-0.7071067690849304,837.28125,2048.0,292.0,0.09375,837.28125,2048.0,292.0,0.09375,0.0,463.375,638.0,258.0,0.0,6.91823661327362e-05,22.01520538330078,34.27542495727539,11.062044143676758,0.125,40.70374100655317,73.58791429921985,6.596600251272321,0.005961082875728607,51.36454734578729,0.08135650120675564,172.34670004807413,6.066635251045227e-05,1.2341017117750004,0.0001432229613831625,1.5191931103852936,41621.0,172.34670004807413,30.186971949847532,
38,38,3624.0,6046.0,2422.0,4835.0,5475.0,5093.125,0.20792460441589355,0.00015117228031158447,0.004383731506095501,-0.00016342915114364587,0.0,1.8203125,0.03221880642985868,24.332934379577637,28.275390625,143.05938529968262,1e-06,38.0,0.0,5.796875,10.0,-10.0,5.796875,10.0,-10.0,0.06536078453063965,0.7071067094802856,-0.7071067094802856,0.06536078453063965,0.7071067094802856,-0.7071067094802856,858.71875,2048.0,400.0,0.09375,858.71875,2048.0,400.0,0.09375,0.0,414.5625,591.0,275.0,0.0,6.831809878349304e-05,24.67000961303711,33.209468841552734,14.036636352539062,0.125,39.49040105007589,87.12664064578712,6.597235335037112,0.008207831531763077,51.355493783950806,0.10247945971786976,184.69098874926567,5.704350769519806e-05,1.2604121679703228,0.00020144389573599402,1.437112014632115,40745.0,184.69098874926567,27.576467235845314,
39,39,4363.0,8362.0,3999.0,5361.0,5433.0,5403.5,0.2211783230304718,7.31050968170166e-05,0.004208948232189869,0.00023731716555630555,0.0,2.048828125,0.03425093632354288,24.332934379577637,28.275390625,143.302640914917,1e-06,39.0,0.0,2.953125,9.0,-10.0,2.953125,9.0,-10.0,-0.1448480188846588,0.7071067690849304,-0.7071067690849304,-0.1448480188846588,0.7071067690849304,-0.7071067690849304,931.1875,2048.0,288.0,0.1875,931.1875,2048.0,288.0,0.1875,0.0,419.6875,773.0,249.0,0.0,8.874759078025818e-05,27.43811798095703,34.85911178588867,9.698478698730469,0.125,41.091539258137345,74.63193201646209,6.615291960537434,0.00659092515707016,51.821540446951985,0.09312349371612072,174.26645613834262,5.786493420600891e-05,1.1987956983194223,0.0001524688895408106,1.3790032639149388,43228.0,174.26645613834262,31.007114735324592,
40,40,3585.0,9590.0,6005.0,5545.0,5628.0,5589.0,0.1952063888311386,0.00022551370784640312,0.00317725632157817,-0.00010725891101515117,0.0,1.986328125,0.035178085895289486,24.332934379577637,28.275390625,140.92718029022217,1e-06,40.0,0.0,4.359375,9.0,-10.0,4.359375,9.0,-10.0,0.015317931771278381,0.7071067690849304,-0.7071067690849304,0.015317931771278381,0.7071067690849304,-0.7071067690849304,980.9375,2048.0,394.0,0.15625,980.9375,2048.0,394.0,0.15625,0.0,416.3125,735.0,293.0,0.0,6.689317524433136e-05,23.600955963134766,35.032161712646484,10.673023223876953,0.125,41.28300204873085,59.072128219529986,6.60171720571816,0.007093783468008041,52.40341064333916,0.1046381276100874,159.4809663593769,0.00014218874275684357,1.1720211720195732,0.0001586550247809993,1.315164130255841,44712.0,159.4809663593769,35.04493437421027,106.48433862067759
41,41,4200.0,7820.0,3620.0,5420.0,5754.0,5606.625,0.18795529007911682,0.00013817427679896355,0.003272717085565091,-0.0003139296422887128,0.0,1.80859375,0.03472989993311021,24.43350124359131,28.275390625,144.17316818237305,1e-06,41.0,0.0,6.4375,10.0,-10.0,6.4375,10.0,-10.0,0.010011158883571625,0.7071067094802856,-0.7071067094802856,0.010011158883571625,0.7071067094802856,-0.7071067094802856,904.96875,2048.0,335.0,0.125,904.96875,2048.0,335.0,0.125,0.0,496.6875,815.0,329.0,0.0,6.991066038608551e-05,23.93574333190918,34.64990234375,15.514959335327148,0.125,42.337641755118966,113.25209000147879,7.190466787666082,0.006272008642554283,52.96053824387491,0.08078457415103912,215.83821997977793,6.075948476791382e-05,1.1807579926398437,0.00013983476339496316,1.4619856264069535,44853.0,215.83821997977793,25.97605280716867,
42,42,3846.0,6399.0,2553.0,5138.0,5280.0,5209.75,0.21690179407596588,0.00010567810386419296,0.004534865303867264,0.00014589727655334173,0.0,1.798828125,0.032949014938283686,24.43350124359131,28.275390625,140.98725509643555,1e-06,42.0,0.0,3.203125,9.0,-10.0,3.203125,9.0,-10.0,-0.05823489651083946,0.7071067094802856,-0.7071067094802856,-0.05823489651083946,0.7071067094802856,-0.7071067094802856,906.5,2048.0,372.0,0.09375,906.5,2048.0,372.0,0.09375,0.0,395.9375,592.0,253.0,0.0,6.282888352870941e-05,25.07374382019043,34.08393859863281,13.587993621826172,0.125,42.00753987021744,79.04301012121141,6.619485849514604,0.005674833431839943,51.5256003793329,0.08133754879236221,179.28975789621472,6.804242730140686e-05,1.2362781414495154,0.0001361589671251006,1.448136371698064,41678.0,179.28975789621472,29.05771116616579,
43,43,4121.0,6640.0,2519.0,4295.0,5236.0,5001.875,0.19804967939853668,0.00021963799372315407,0.0036870703097520163,4.8917390586211695e-05,0.0,1.939453125,0.03128294016805064,24.43350124359131,28.275390625,140.72861623764038,1e-06,43.0,0.0,4.953125,10.0,-10.0,4.953125,10.0,-10.0,-0.08758877217769623,0.7071067094802856,-0.7071067094802856,-0.08758877217769623,0.7071067094802856,-0.7071067094802856,867.09375,2048.0,328.0,0.125,867.09375,2048.0,328.0,0.125,0.0,383.375,526.0,280.0,0.0,5.857646465301514e-05,25.82828140258789,34.47243118286133,11.614178657531738,0.125,40.83256851695478,62.48075399547815,6.631175799295306,0.006022617220878601,52.066801477223635,0.08918070793151855,162.11900379136205,5.766935646533966e-05,1.3011820936454739,0.00015050898965084596,1.4716030027374052,40015.0,162.11900379136205,30.853107180680244,
44,44,3360.0,5793.0,2433.0,4112.0,5246.0,4444.375,0.18199113011360168,0.00023894431069493294,0.0040505241940991255,-9.923375046128058e-07,0.0,2.044921875,0.02826854483016856,24.43350124359131,28.275390625,140.61277151107788,1e-06,44.0,0.0,5.65625,9.0,-2.5,5.65625,9.0,-2.5,-0.13917827606201172,0.7071067094802856,-0.7071067094802856,-0.13917827606201172,0.7071067094802856,-0.7071067094802856,711.28125,2048.0,381.0,0.03125,711.28125,2048.0,381.0,0.03125,0.0,399.8125,626.0,248.0,0.0,5.985237658023834e-05,18.605104446411133,33.4566535949707,9.64747142791748,0.125,39.82023332081735,58.99604403972626,6.476492593064904,0.00495828315615654,50.50631880760193,0.09397775121033192,155.90527811087668,5.7835131883621216e-05,1.4205124119702413,0.00013945389273397666,1.7494940169947433,35555.0,155.90527811087668,28.50689247890152,
45,45,3435.0,7207.0,3772.0,4453.0,5148.0,4733.0,0.19849258661270142,4.7282781451940536e-05,0.0029002793307881802,0.0003857498625166045,0.0,1.587890625,0.03003176557902046,24.43350124359131,28.275390625,140.65822982788086,1e-06,45.0,0.0,5.484375,8.0,-10.0,5.484375,8.0,-10.0,0.019484275951981544,0.7071066498756409,-0.7071066498756409,0.019484275951981544,0.7071066498756409,-0.7071066498756409,779.125,2048.0,316.0,0.0625,779.125,2048.0,316.0,0.0625,0.0,404.125,595.0,288.0,0.0,5.834735929965973e-05,19.29755210876465,34.46341323852539,12.228788375854492,0.125,40.91591215506196,80.96294708922505,6.4836532305926085,0.005664488300681114,50.839877121150494,0.08113634772598743,179.29606751166284,0.00010677427053451538,1.3426969448856565,0.0001496008953275173,1.641100278961253,37864.0,179.29606751166284,26.397678798460696,83.99051074497402
46,46,4030.0,6453.0,2423.0,4551.0,5312.0,4996.25,0.2077142745256424,8.850404992699623e-05,0.004929530350636924,7.41805794746142e-05,0.0,1.994140625,0.031332465288588116,24.43350124359131,28.275390625,143.6471176147461,1e-06,46.0,0.0,4.21875,10.0,-10.0,4.21875,10.0,-10.0,-0.012065203860402107,0.7071067094802856,-0.7071067094802856,-0.012065203860402107,0.7071067094802856,-0.7071067094802856,820.5,2048.0,326.0,0.125,820.5,2048.0,326.0,0.125,0.0,428.5625,767.0,267.0,0.0,6.070360541343689e-05,25.011384963989258,33.789913177490234,11.169642448425293,0.125,40.47372892871499,63.548814157024026,6.61811376363039,0.006575495004653931,51.94195927120745,0.07621190324425697,162.67162789590657,5.675852298736572e-05,1.2995236244985602,0.000164510758184987,1.5415039963709243,39970.0,162.67162789590657,30.713714890694376,
47,47,3812.0,6509.0,2697.0,4361.0,4885.0,4593.0,0.1946042776107788,0.0002551088109612465,0.0032619584399071755,0.00029829760565291963,0.0,2.11328125,0.029360424810807778,24.43350124359131,28.275390625,141.36647415161133,1e-06,47.0,0.0,5.0,9.0,-10.0,5.0,9.0,-10.0,-0.09478041529655457,0.7071067094802856,-0.7071067094802856,-0.09478041529655457,0.7071067094802856,-0.7071067094802856,772.625,2048.0,345.0,0.09375,772.625,2048.0,345.0,0.09375,0.0,375.625,806.0,252.0,0.0,6.361305713653564e-05,23.10597801208496,33.47125244140625,13.635544776916504,0.125,39.930955143645406,83.55770564451814,6.492088692262769,0.005860859528183937,50.5389984883368,0.09141428582370281,180.62296501733363,5.864724516868591e-05,1.3754354041023515,0.00015950521250228438,1.615068562677779,36744.0,180.62296501733363,25.42866019035414,
48,48,3196.0,6167.0,2971.0,4084.0,5117.0,4626.25,0.20746012032032013,0.00021229730919003487,0.005365629589505261,-9.295111587448446e-05,2.9875716791138984e-05,2.28515625,0.029616107520037883,24.43350124359131,28.275390625,141.74711418151855,1e-06,48.0,0.0,5.640625,10.0,-10.0,5.640625,10.0,-10.0,0.06207919493317604,0.7071067094802856,-0.7071067094802856,0.06207919493317604,0.7071067094802856,-0.7071067094802856,740.375,2048.0,320.0,0.125,740.375,2048.0,320.0,0.125,0.0,416.1875,608.0,278.0,0.0,6.473064422607422e-05,22.727998733520508,33.642208099365234,10.56212043762207,0.125,39.96675009652972,94.82309259660542,6.463726880028844,0.005722863599658012,50.6332139428705,0.07050708308815956,191.96949691139162,5.6838616728782654e-05,1.368095486162402,0.0001546301972347477,1.6869301914793906,37010.0,191.96949691139162,24.098880678607824,
49,49,4091.0,7163.0,3072.0,5019.0,5500.0,5257.25,0.18966922163963318,6.810668855905533e-05,0.0038342296647897456,0.0003386504801596857,0.0,1.92578125,0.0334701598745689,24.43350124359131,28.275390625,141.5085048675537,1e-06,49.0,0.0,5.1875,10.0,-4.0,5.1875,10.0,-4.0,0.00755894323810935,0.7071067094802856,-0.7071067094802856,0.00755894323810935,0.7071067094802856,-0.7071067094802856,812.6875,2048.0,297.0,0.09375,812.6875,2048.0,297.0,0.09375,0.0,501.625,894.0,270.0,0.0,6.542354822158813e-05,22.309242248535156,34.592708587646484,10.655373573303223,0.125,40.839132234454155,75.19501735456288,6.566845960915089,0.010145671665668488,51.26169334165752,0.10382089391350746,173.98300737701356,6.464123725891113e-05,1.2188333573079442,0.00024123048327710512,1.57037346129563,42058.0,173.98300737701356,30.217031417371523,
50,50,3307.0,6714.0,3407.0,4559.0,4963.0,4815.25,0.17700932919979095,5.2461400628089905e-05,0.0028896337189507904,-0.0003198720440309444,0.0,1.8046875,0.03074214897594859,24.43350124359131,28.275390625,141.80134963989258,1e-06,50.0,0.0,6.8125,10.0,-1.0,6.8125,10.0,-1.0,0.05383399501442909,0.7071066498756409,-0.7071066498756409,0.05383399501442909,0.7071066498756409,-0.7071066498756409,815.1875,2048.0,355.0,0.03125,815.1875,2048.0,355.0,0.03125,0.0,388.625,606.0,314.0,0.0,6.442330777645111e-05,21.31362533569336,34.73249816894531,9.845666885375977,0.125,41.14145022444427,68.83920196816325,6.5077023562043905,0.004287408664822578,50.7163576092571,0.0814643632620573,167.2972773257643,9.66247171163559e-05,1.3165556723237917,0.00011129766535544827,1.5771467539846764,38522.0,167.2972773257643,28.78259632775528,135.26312565989792
51,51,3411.0,8609.0,5198.0,4414.0,5287.0,4955.125,0.19573113322257996,0.00016602082177996635,0.0045743382470391225,-0.000349643724462112,0.0,1.89453125,0.031328613530789584,24.43350124359131,28.275390625,143.44817352294922,1e-06,51.0,0.0,4.984375,10.0,-10.0,4.984375,10.0,-10.0,-0.043129269033670425,0.7071067094802856,-0.7071067094802856,-0.043129269033670425,0.7071067094802856,-0.7071067094802856,849.46875,2048.0,312.0,0.125,849.46875,2048.0,312.0,0.125,0.0,389.3125,477.0,285.0,0.0,6.42780214548111e-05,21.034832000732422,35.133567810058594,9.567893981933594,0.125,41.799045730382204,76.51553577184677,6.688811959698796,0.006229974329471588,51.461248233914375,0.10960797779262066,176.58689408190548,5.749240517616272e-05,1.29818239282345,0.00015715986805256145,1.5376906791149692,39641.0,176.58689408190548,28.06054790058025,
52,52,4174.0,6016.0,1842.0,4820.0,5370.0,4987.75,0.19296535849571228,1.9364990293979645e-05,0.004976519505362376,0.00040770143380086665,0.0,1.869140625,0.03174671017299853,24.43350124359131,28.275390625,141.22264099121094,1e-06,52.0,0.0,6.25,10.0,-2.0,6.25,10.0,-2.0,-0.08616892248392105,0.7071066498756409,-0.7071066498756409,-0.08616892248392105,0.7071066498756409,-0.7071066498756409,831.375,2048.0,296.0,0.03125,831.375,2048.0,296.0,0.03125,0.0,415.5625,680.0,281.0,0.0,5.840510129928589e-05,21.825740814208984,33.31775665283203,11.346244812011719,0.125,39.70222892425954,70.58564541861415,6.492598038166761,0.006253490224480629,50.79238296672702,0.07345275394618511,167.6592628452927,5.751103162765503e-05,1.2729282483766984,0.00015672122260740386,1.4923405850345641,39902.0,167.6592628452927,29.74932559856498,
53,53,4462.0,7029.0,2567.0,5646.0,5898.0,5804.0,0.21426868438720703,0.00011593569070100784,0.0038994137657937245,-7.730620723123138e-05,0.0,1.638671875,0.037031660989953495,24.43350124359131,28.275390625,140.63244247436523,1e-06,53.0,0.0,5.671875,10.0,-10.0,5.671875,10.0,-10.0,-0.09392677992582321,0.7071067094802856,-0.7071067094802856,-0.09392677992582321,0.7071067094802856,-0.7071067094802856,994.4375,2048.0,421.0,0.15625,994.4375,2048.0,421.0,0.15625,0.0,456.5625,666.0,280.0,0.0,6.460770964622498e-05,27.99893569946289,33.90959167480469,10.745071411132812,0.125,40.25616566464305,70.50504875741899,6.590452617034316,0.006020275875926018,51.49712154455483,0.07696207985281944,168.93801986426115,5.790591239929199e-05,1.1090868699292478,0.00012965790566691113,1.2650419729948794,46432.0,168.93801986426115,34.35579512926348,
